,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.03,0.01
Linear_reg_x,0.08,0.1,0.15,0.13,0.13
Linear_reg_y,0.09,0.06,0.09,0.08,0.08
Double_reg,0.06,0.07,0.06,0.06,0.06
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,0.08,0.1,0.15,0.13,0.13
Linear_reg_y_sub,0.09,0.06,0.09,0.08,0.08
Double_reg_sub,0.06,0.07,0.06,0.06,0.06
