,2,4,6,10,25
Cor_kernel,0.0,0.0,0.01,0.0,0.09
Linear_reg_x,0.68,0.92,0.99,0.99,0.99
Linear_reg_y,0.59,0.9,0.99,0.99,0.99
Double_reg,0.64,0.91,0.99,0.99,0.99
double_Cor_kernel,0.0,0.0,0.01,0.0,0.0
Linear_reg_x_sub,1.0,1.0,1.0,1.0,0.85
Linear_reg_y_sub,0.99,1.0,1.0,1.0,0.85
Double_reg_sub,0.99,1.0,1.0,1.0,0.85
