,2,4,6,10,25
Cor_kernel,0.0,0.02,0.0,0.05,0.12
Linear_reg_x,0.18,0.38,0.48,0.54,0.54
Linear_reg_y,0.17,0.38,0.48,0.52,0.52
Double_reg,0.17,0.37,0.48,0.52,0.52
double_Cor_kernel,0.0,0.01,0.0,0.06,0.0
Linear_reg_x_sub,0.52,0.52,0.56,0.56,0.56
Linear_reg_y_sub,0.51,0.5,0.54,0.56,0.56
Double_reg_sub,0.52,0.5,0.54,0.56,0.56
