,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.01,0.04
Linear_reg_x,0.74,0.93,1.0,0.99,0.99
Linear_reg_y,0.67,0.9,1.0,0.99,0.99
Double_reg,0.7,0.92,1.0,0.99,0.99
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,1.0,1.0,0.99,0.98,0.22
Linear_reg_y_sub,1.0,1.0,0.99,0.98,0.22
Double_reg_sub,1.0,1.0,0.99,0.98,0.22
