,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.0,0.03
Linear_reg_x,0.87,1.0,1.0,1.0,1.0
Linear_reg_y,0.6,0.79,0.96,0.99,0.99
Double_reg,0.82,0.95,1.0,1.0,1.0
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,1.0,1.0,1.0,1.0,0.87
Linear_reg_y_sub,0.75,0.98,0.99,1.0,0.84
Double_reg_sub,1.0,1.0,1.0,1.0,0.85
