,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x,0.47,0.55,0.54,0.38,0.38
Linear_reg_y,0.39,0.4,0.36,0.28,0.28
Double_reg,0.4,0.43,0.41,0.28,0.28
double_Cor_kernel,0.0,0.0,0.0,0.0,0.01
Linear_reg_x_sub,0.36,0.46,0.46,0.36,0.36
Linear_reg_y_sub,0.33,0.35,0.3,0.22,0.22
Double_reg_sub,0.33,0.32,0.31,0.21,0.21
