,2,4,6,10,25
Cor_kernel,0.0,0.0,0.01,0.01,0.03
Linear_reg_x,0.14,0.21,0.23,0.28,0.28
Linear_reg_y,0.06,0.03,0.03,0.0,0.0
Double_reg,0.09,0.15,0.09,0.06,0.06
double_Cor_kernel,0.0,0.0,0.01,0.0,0.0
Linear_reg_x_sub,0.61,0.36,0.25,0.18,0.06
Linear_reg_y_sub,0.0,0.0,0.01,0.05,0.05
Double_reg_sub,0.14,0.13,0.07,0.08,0.06
