,2,5,10,16,25
Cor_kernel,0.0,0.02,0.05,0.08,0.1
Linear_reg_x,0.52,0.8,0.99,1.0,1.0
Linear_reg_y,0.52,0.8,0.99,0.71,0.66
Double_reg,0.52,0.8,0.99,1.0,1.0
double_Cor_kernel,0.0,0.01,0.02,0.05,0.07
Linear_reg_x_sub,0.67,0.93,1.0,1.0,1.0
Linear_reg_y_sub,0.67,0.93,1.0,1.0,0.98
Double_reg_sub,0.67,0.93,1.0,1.0,1.0
