,2,5,10,25,50
Cor_kernel,0.0,0.0,0.11,0.05,0.06
Linear_reg_x,0.61,0.85,0.76,0.14,0.1
Linear_reg_y,0.61,0.85,0.76,0.03,0.01
Double_reg,0.61,0.85,0.76,0.06,0.03
