,2,5,10,25,50
Cor_kernel,0.0,0.03,0.06,0.16,0.11
Linear_reg_x,0.6,0.92,1.0,0.82,0.59
Linear_reg_y,0.6,0.92,1.0,0.0,0.0
Double_reg,0.6,0.92,1.0,0.38,0.16
