,2,5,10,16,25
Cor_kernel,0.0,0.02,0.11,0.14,0.09
Linear_reg_x,0.73,0.96,1.0,1.0,1.0
Linear_reg_y,0.73,0.96,1.0,0.94,0.86
Double_reg,0.73,0.96,1.0,1.0,0.99
double_Cor_kernel,0.0,0.02,0.05,0.02,0.01
Linear_reg_x_sub,1.0,1.0,0.99,0.99,0.88
Linear_reg_y_sub,1.0,1.0,0.99,0.99,0.88
Double_reg_sub,1.0,1.0,0.99,0.99,0.88
