,2,5,10,16,25
Cor_kernel,0.0,0.05,0.05,0.1,0.03
Linear_reg_x,0.18,0.12,0.16,0.09,0.08
Linear_reg_y,0.18,0.12,0.16,0.08,0.06
Double_reg,0.18,0.12,0.16,0.08,0.08
double_Cor_kernel,0.0,0.05,0.03,0.01,0.01
Linear_reg_x_sub,0.94,0.23,0.07,0.07,0.06
Linear_reg_y_sub,0.94,0.23,0.07,0.07,0.06
Double_reg_sub,0.94,0.23,0.07,0.07,0.06
