,2,5,10,16,25
Cor_kernel,0.0,0.0,0.1,0.14,0.12
Linear_reg_x,0.66,0.91,0.65,0.26,0.21
Linear_reg_y,0.66,0.91,0.65,0.06,0.03
Double_reg,0.66,0.91,0.65,0.12,0.11
double_Cor_kernel,0.0,0.0,0.07,0.01,0.0
Linear_reg_x_sub,1.0,1.0,0.55,0.24,0.07
Linear_reg_y_sub,1.0,1.0,0.55,0.24,0.07
Double_reg_sub,1.0,1.0,0.55,0.24,0.07
