,2,5,10,16,25,50
Cor_kernel,0.0,0.16,0.21,0.17,0.15,0.09
Linear_reg_x,0.99,1.0,1.0,1.0,1.0,1.0
Linear_reg_y,0.99,1.0,1.0,1.0,1.0,1.0
Double_reg,0.99,1.0,1.0,1.0,1.0,1.0
double_Cor_kernel,0.0,0.13,0.24,0.15,0.16,0.08
Linear_reg_x_sub,0.98,1.0,1.0,1.0,1.0,1.0
Linear_reg_y_sub,0.98,1.0,1.0,1.0,1.0,1.0
Double_reg_sub,0.98,1.0,1.0,1.0,1.0,1.0
