,2,5,10,16,25
Cor_kernel,0.0,0.02,0.07,0.05,0.04
Linear_reg_x,0.34,0.56,0.66,0.77,0.65
Linear_reg_y,0.34,0.56,0.66,0.05,0.0
Double_reg,0.34,0.56,0.66,0.41,0.23
double_Cor_kernel,0.0,0.02,0.01,0.01,0.0
Linear_reg_x_sub,1.0,0.75,0.38,0.2,0.08
Linear_reg_y_sub,1.0,0.75,0.38,0.2,0.08
Double_reg_sub,1.0,0.75,0.38,0.2,0.08
