,2,5,10,25,50
Cor_kernel,0.0,0.03,0.02,0.07,0.06
Linear_reg_x,0.43,0.57,0.47,0.14,0.15
Linear_reg_y,0.43,0.57,0.47,0.02,0.03
Double_reg,0.43,0.57,0.47,0.08,0.1
