,2,5,10,16,25
Cor_kernel,0.0,0.01,0.04,0.07,0.17
Linear_reg_x,0.63,0.9,0.98,0.97,0.81
Linear_reg_y,0.63,0.9,0.98,0.04,0.01
Double_reg,0.63,0.9,0.98,0.64,0.38
double_Cor_kernel,0.0,0.01,0.01,0.01,0.01
Linear_reg_x_sub,1.0,0.99,0.56,0.25,0.12
Linear_reg_y_sub,1.0,0.99,0.56,0.25,0.12
Double_reg_sub,1.0,0.99,0.56,0.25,0.12
