,2,5,10,25,50
Cor_kernel,0.0,0.06,0.13,0.07,0.12
Linear_reg_x,0.81,0.99,1.0,1.0,1.0
Linear_reg_y,0.81,0.99,1.0,1.0,1.0
Double_reg,0.81,0.99,1.0,1.0,1.0
