,2,5,10,25,50
Cor_kernel,0.0,0.0,0.04,0.09,0.06
Linear_reg_x,0.4,0.58,0.78,0.61,0.55
Linear_reg_y,0.4,0.58,0.78,0.0,0.0
Double_reg,0.4,0.58,0.78,0.17,0.11
