,2,5,10,25,50
Cor_kernel,0.0,0.0,0.06,0.05,0.1
Linear_reg_x,0.36,0.48,0.5,0.16,0.12
Linear_reg_y,0.36,0.48,0.5,0.03,0.01
Double_reg,0.36,0.48,0.5,0.09,0.06
